ans,ans_idx,sentence,true
1933零售精英工程->1933,"[{""name"": ""1933零售精英工程"", ""alias"": ""1933"", ""name_idx"": [10, 19], ""alias_idx"": [27, 30]}]",据此前报道，“没有‘1933零售精英工程’（下文简称“1933”），永辉很难达到这样的扩张速度,1
力美康（北京）医药科技有限公司->力美康,"[{""name"": ""力美康（北京）医药科技有限公司"", ""alias"": ""力美康"", ""name_idx"": [26, 40], ""alias_idx"": [46, 48]}]",投资界（ID：pedaily2012）7月9日消息，力美康（北京）医药科技有限公司（以下简称力美康）完成2000万元pre-A轮融资，估值达到1亿元,1
深圳墨影科技有限公司->墨影科技,"[{""name"": ""深圳墨影科技有限公司"", ""alias"": ""墨影科技"", ""name_idx"": [36, 45], ""alias_idx"": [52, 55]}]",投资界（微信ID：pedaily2012）9月11日消息，据36氪报道，深圳墨影科技有限公司（以下简称“墨影科技”）宣布完成数千万元人民币Pre-A轮融资，本轮领投方为梅花创投，九合创投、真格基金、深圳宝星依力跟投，其中九合创投为天使轮投资方,1
京东集团->京东,"[{""name"": ""京东集团"", ""alias"": ""京东"", ""name_idx"": [9, 12], ""alias_idx"": [19, 20]}]",时隔14年，脱胎于京东集团（以下简称“京东”）的京东物流，即将要在港上市了,1
【小田Tia->小田,"[{""name"": ""【小田Tia"", ""alias"": ""小田"", ""name_idx"": [18, 23], ""alias_idx"": [30, 31]}]",根据相关数据计算，粉丝量为104万的【小田Tia】（以下简称小田）直播间，近30天场均销量4.97万，其中除了在6月16日和6月20日销量均超过10万以外，6月26日与6月28日也取得了单场销量超9万的亮眼表现,1
【花花Daisy->花花,"[{""name"": ""【花花Daisy"", ""alias"": ""花花"", ""name_idx"": [7, 14], ""alias_idx"": [21, 22]}]",除了小田之外，【花花Daisy】（以下简称花花）也是百万粉丝的主播，并且是一位名副其实的“走播”,1
美腕（上海）网络科技有限公司->美腕,"[{""name"": ""美腕（上海）网络科技有限公司"", ""alias"": ""美腕"", ""name_idx"": [48, 61], ""alias_idx"": [68, 69]}]",对此，李佳琦工作室于今日凌晨发布声明表示，上述消息为不实信息，此不实信息被部分网民跟帖、转发，对美腕（上海）网络科技有限公司（以下简称“美腕”）及李佳琦先生的声誉造成了严重损害,1
TheWeCompany->WeWork:TheWeCompany->软银,"[{""name"": ""The We Company"", ""alias"": ""WeWork"", ""name_idx"": [33, 46], ""alias_idx"": [53, 58]}, {""name"": ""The We Company"", ""alias"": ""软银"", ""name_idx"": [33, 46], ""alias_idx"": [73, 74]}]",纽约和东京（2019 年 10 月 30 日；美国东部时间）—— The We Company（以下简称“WeWork”） 和软银集团（以下简称“软银”）今日宣布，WeWork已经收到软银15亿美元的融资费用，这标志着软银加速兑现了其现有付款承诺，由WeWork股东批准每股报价11.6美元,1
北京友宝在线科技股份有限公司->友宝,"[{""name"": ""北京友宝在线科技股份有限公司"", ""alias"": ""友宝"", ""name_idx"": [0, 13], ""alias_idx"": [20, 21]}]",北京友宝在线科技股份有限公司(以下简称“友宝”)在履行了必要的监管审批后，正式宣布完成16亿元人民币融资，由蚂蚁金服领投，由春华资本跟投，其中蚂蚁金服以增资形式向友宝投资12亿元人民币,1
KeyOpinionLeader->KOL,"[{""name"": ""Key Opinion Leader"", ""alias"": ""KOL"", ""name_idx"": [58, 75], ""alias_idx"": [80, 82]}]",卖家们通过在某个领域受欢迎的社交媒体用户或者自媒体人来推广其产品和服务，而这类社交媒体用户就是大家常提及的意见领袖（Key Opinion Leader，简称 KOL）,1
蚂蚁保保险代理有限公司->蚂蚁保,"[{""name"": ""蚂蚁保保险代理有限公司"", ""alias"": ""蚂蚁保"", ""name_idx"": [48, 58], ""alias_idx"": [65, 67]}]",1月22日消息，昨日晚间，支付宝保险平台公告已将运营主体由蚂蚁胜信（上海）信息技术有限公司转移至蚂蚁保保险代理有限公司（以下简称“蚂蚁保”）,1
芯启源电子科技有限公司->芯启源,"[{""name"": ""芯启源电子科技有限公司"", ""alias"": ""芯启源"", ""name_idx"": [14, 24], ""alias_idx"": [29, 31]}]",近日，国内DPU芯片领先企业芯启源电子科技有限公司（简称“芯启源”）宣布完成数亿元的Pre-A4轮融资，本轮融资由中国互联网投资基金（简称“中网投”）领投，华润资本润科基金、兴旺投资、允泰资本、正海资本跟投，老股东熠美投资（上海市北高新大数据基金）继续坚定跟投,1
荣昌生物制药（烟台）有限公司->荣昌生物,"[{""name"": ""荣昌生物制药（烟台）有限公司"", ""alias"": ""荣昌生物"", ""name_idx"": [27, 40], ""alias_idx"": [47, 50]}]",投资界（ID：pedaily2012）3月17日消息，荣昌生物制药（烟台）有限公司（以下简称“荣昌生物”）已完成超过1亿美元融资,1
福建宁德智享无限科技有限公司->宁德智享,"[{""name"": ""福建宁德智享无限科技有限公司"", ""alias"": ""宁德智享"", ""name_idx"": [33, 46], ""alias_idx"": [53, 56]}]",36氪获悉，4月8日，哈啰出行宣布其与宁德时代、蚂蚁金服合资成立的福建宁德智享无限科技有限公司（以下简称“宁德智享”）获得上市公司中恒电气（002364.SZ）的2亿元投资,1
深圳市华先医药科技有限公司->华先医药,"[{""name"": ""深圳市华先医药科技有限公司"", ""alias"": ""华先医药"", ""name_idx"": [48, 60], ""alias_idx"": [64, 67]}]",投资界（ID：pedaily2012）8月19日消息，近日，国新科创二期基金出资1亿元人民币领投深圳市华先医药科技有限公司（简称华先医药）B轮融资,1
阿里巴巴集团客户体验事业群->阿里CCO,"[{""name"": ""阿里巴巴集团客户体验事业群"", ""alias"": ""阿里CCO"", ""name_idx"": [0, 12], ""alias_idx"": [17, 21]}]",阿里巴巴集团客户体验事业群（简称：阿里CCO）服务体验专家单南就参与了“呼叫中心服务员”标准制定工作,1
阿里巴巴认证->阿里认证,"[{""name"": ""阿里巴巴认证"", ""alias"": ""阿里认证"", ""name_idx"": [21, 26], ""alias_idx"": [32, 35]}]",而在单南背后，有一支团队，搭建了一个名为“阿里巴巴认证”（简称：阿里认证）的平台，从2017年就已开始进行行业人才培训认证,1
UnitreeA1机器人->A狗,"[{""name"": ""Unitree A1机器人"", ""alias"": ""A狗"", ""name_idx"": [0, 12], ""alias_idx"": [16, 17]}]",Unitree A1机器人（简称A狗）是宇树科技的主推产品之一，主要面向教育酷玩市场,1
,[],证券代码：603605 证券简称：珀莱雅 公告编号：2020-039,1
,[],珀莱雅化妆品股份有限公司（以下简称“公司”）第二届董事会第十五次会议、第二届监事会第十四次会议于 2020年 8月 24日审议通过了《关于调整 2018年限制性股票激励计划回购价格的议案》，根据《珀莱雅化妆品股份有限公司2018年限制性股票激励计划（草案）》（以下简称“《限制性股票激励计划》”）的规定和公司 2018 年第一次临时股东大会授权，公司董事会对尚未解除限售的限制性股票的回购价格做相应的调整,1
合肥艾创微电子科技有限公司->艾创微,"[{""name"": ""合肥艾创微电子科技有限公司"", ""alias"": ""艾创微"", ""name_idx"": [9, 21], ""alias_idx"": [28, 30]}]",集微网消息，近日，合肥艾创微电子科技有限公司（以下简称“艾创微”）完成数千万元A轮融资，由启迪新基建、安徽启迪、安徽省三重一创基金、合肥市天使投等知名机构及产业资本共同参与完成,1
富煌君达高科信息技术有限公司->富煌君达,"[{""name"": ""富煌君达高科信息技术有限公司"", ""alias"": ""富煌君达"", ""name_idx"": [37, 50], ""alias_idx"": [57, 60]}]",投资界（ID：pedaily2012）4月17日消息，近日，毅达资本完成对富煌君达高科信息技术有限公司（以下简称：富煌君达）的A轮投资,1
,[],互联网小家电品牌“小熊电器”近日正式登陆深交所上市交易，股票简称“小熊股份”，发行股票数量为3000万股，发行价格为34.25元/股，募集资金总额为10.28亿元,1
BelleInternationalHoldingsLtd.百丽国际控股有限公司->百丽控股,"[{""name"": ""Belle International Holdings Ltd. 百丽国际控股有限公司"", ""alias"": ""百丽控股"", ""name_idx"": [14, 57], ""alias_idx"": [62, 65]}]",中国最大时尚零售商、最大鞋企Belle International Holdings Ltd. 百丽国际控股有限公司(下简称百丽控股)拆分运动业务上市的传闻再起，周二，路透援引消息人士称，该公司已经聘请Bank of America merrill Lynch(BAML) 美银美林帮助其赴港IPO,1
,[],投资界（ID：pedaily2012）2月4日消息近日，发布公告称，公司于2021年2月2日召开第七届董事会第三十二次会议，审议通过了《关于参与设立产业投资基金的议案》，同意公司参与投资设立湖南兴湘农银新能源新材料科创私募股权基金(暂定名，以最终核准登记为准，简称“兴银基金”),1
,[],据悉，兴银基金的其他出资人包括农银国际(湖南)投资管理有限公司(简称“农银湖南”)、湖南省国企并购重组基金管理有限公司(简称“省并购基金”)、湖南兴湘投资控股集团有限公司(简称“兴湘集团”)、长沙市长信投资管理公司(简称“长信投资”)等,1
,[],证券代码：603939 证券简称：益丰药房 公告编号：2019-055,1
益丰大药房连锁股份有限公司->益丰药房,"[{""name"": ""益丰大药房连锁股份有限公司"", ""alias"": ""益丰药房"", ""name_idx"": [3, 15], ""alias_idx"": [22, 25]}]","近日，益丰大药房连锁股份有限公司（以下简称“益丰药房”或“公司”）全资子公司湖北益丰医药有限公司按照相关法律规定和法定程序，以人民币16,100,000.00 元取得编号为 2019-60 号（工 CD(2019)09 号）地块国有建设用地使用权，并与武汉市蔡甸区自然资源和规划局签订了上述地块的《国有建设用地使用权出让合同》",1
OfficineuniversselleBuly->Buly1803,"[{""name"": ""Officine universselle Buly"", ""alias"": ""Buly 1803"", ""name_idx"": [27, 52], ""alias_idx"": [56, 64]}]",值得关注的是，发布财报前，LVMH宣布收购香氛美妆品牌Officine universselle Buly（简称Buly 1803），且Dior宣布Francis Kurkdjian出任首席调香师，负责品牌的香水创制与研发,1
,[],证券代码：600998 证券简称：九州通 公告编号：临 2020-042,1
转债代码：110034转债->九州转,"[{""name"": ""转债代码：110034 转债"", ""alias"": ""九州转"", ""name_idx"": [0, 13], ""alias_idx"": [17, 19]}]",转债代码：110034 转债简称：九州转债,1
九州通医药集团股份有限公司->公司,"[{""name"": ""九州通医药集团股份有限公司"", ""alias"": ""公司"", ""name_idx"": [11, 23], ""alias_idx"": [30, 31]}]",2020年4月26日，九州通医药集团股份有限公司（以下简称“公司”）第四届董事会第二十次会议审议通过了《关于回购注销2017年激励计划部分激励对象已获授但尚未解锁的限制性股票事宜的议案》，公司2017年首次授予的168名限制性股票激励对象，因离职、考核未合格等原因已不符合解锁条件，公司拟将以上激励对象已获授未解锁的限制性股票进行回购注销,1
粒界（上海）信息科技有限公司->粒界科技,"[{""name"": ""粒界（上海）信息科技有限公司"", ""alias"": ""粒界科技"", ""name_idx"": [10, 23], ""alias_idx"": [31, 34]}]",计算机图形引擎开发商粒界（上海）信息科技有限公司（以下简称“ 粒界科技”）宣布完成千万美金规模的B轮融资，本轮融资由高瓴创投及知名互联网巨头联合领投，老股东保利资本和线性资本等跟投,1
北京方圆金鼎投资管理有限公司->金鼎资本,"[{""name"": ""北京方圆金鼎投资管理有限公司"", ""alias"": ""金鼎资本"", ""name_idx"": [12, 25], ""alias_idx"": [30, 33]}]",亿邦动力获悉，本轮投资方北京方圆金鼎投资管理有限公司（简称“金鼎资本”）是产业股权投资机构，投资领域涵盖TMT、大家居、智能制造、体育、旅游、珠宝、物联网、新材料等行业全产业链,1
赣州好朋友科技有限公司->好朋友科技,"[{""name"": ""赣州好朋友科技有限公司"", ""alias"": ""好朋友科技"", ""name_idx"": [45, 55], ""alias_idx"": [62, 66]}]",投资界（ID：pedaily2012）8月23日消息，据36氪报道，近日，国内智能选矿企业赣州好朋友科技有限公司（以下简称“好朋友科技”）完成数千万元战略轮投资，投资方为金沙江联合、梅花创投,1
